timestamp,amplitude,frequency
2020/8/6 2:47:45,20.32906983,0.88353065
2020/8/6 2:49:29,15.35967932,1.072971829
2020/8/6 2:51:13,16.19126185,1.107344458
2020/8/6 2:52:56,20.63996114,0.928304225
2020/8/6 2:54:40,10.95131054,1.023683761
2020/8/6 2:56:24,11.18607385,1.072781253
2020/8/6 2:58:08,17.90752189,0.864141258
2020/8/6 2:59:51,11.48062583,1.185640376
2020/8/6 3:01:35,20.83038511,0.980500785
2020/8/6 3:03:19,13.75705145,1.191865756
2020/8/6 3:05:03,12.75279249,0.875829546
2020/8/6 3:06:46,20.76009387,0.993509419
2020/8/6 3:08:30,19.42778624,0.866341461
2020/8/6 3:10:14,20.58275717,0.804072329
2020/8/6 3:11:58,17.69091845,0.895150069
2020/8/6 3:13:41,12.38067903,0.961274935
2020/8/6 3:15:25,20.68499189,0.972452295
2020/8/6 3:17:09,14.14009938,1.154602062
2020/8/6 3:18:53,17.3396651,1.054270906
2020/8/6 3:20:37,17.76111487,0.973776662
2020/8/6 3:22:20,14.44027133,1.19519908
2020/8/6 3:24:04,16.73236516,1.045689733
2020/8/6 3:25:48,17.64045874,0.929065186
2020/8/6 3:27:32,15.98571696,1.076524352
2020/8/6 3:29:15,11.53973355,0.998279969
2020/8/6 3:30:59,15.71304413,1.152467078
2020/8/6 3:32:43,18.77678358,1.158604505
2020/8/6 3:34:27,12.69212591,0.94694016
2020/8/6 3:36:10,14.30404175,1.02493562
2020/8/6 3:37:54,13.42351808,0.906309378
2020/8/6 3:39:38,20.25172624,1.050654701
2020/8/6 3:41:22,16.69470429,1.196938785
2020/8/6 3:43:05,15.8730251,1.133035407
2020/8/6 3:44:49,12.31265172,0.94656396
2020/8/6 3:46:33,16.2108551,0.838152141
2020/8/6 3:48:17,12.53977102,1.186672795
2020/8/6 3:50:00,14.62688296,0.955833911
2020/8/6 3:51:44,12.59144328,0.917352357
2020/8/6 3:53:28,16.49484696,0.926534157
2020/8/6 3:55:12,16.16086803,0.995969347
2020/8/6 3:56:56,13.77073862,1.182700559
2020/8/6 3:58:39,15.54719319,1.194648929
2020/8/6 4:00:23,11.04253387,0.918450691
2020/8/6 4:02:07,9.809506665,0.940587483
2020/8/6 4:03:51,15.56204005,1.004722624
2020/8/6 4:05:34,14.70350438,0.803274915
2020/8/6 4:07:18,16.06723978,0.869934625
2020/8/6 4:09:02,21.26929342,1.174423608
2020/8/6 4:10:46,16.91007286,0.811774095
2020/8/6 4:12:29,11.29401454,0.840390512
2020/8/6 4:14:13,17.33845849,0.968258807
2020/8/6 4:15:57,9.993707645,1.0925801
2020/8/6 4:17:41,12.50979863,0.907551292
2020/8/6 4:19:24,13.64206319,0.922386236
2020/8/6 4:21:08,18.9381756,0.922189192
2020/8/6 4:22:52,11.51437736,1.149040771
2020/8/6 4:24:36,11.21896682,0.890439042
2020/8/6 4:26:20,13.35172317,1.02496073
2020/8/6 4:28:03,11.60461354,1.199972459
2020/8/6 4:29:47,16.92210504,1.091386198
2020/8/6 4:31:31,10.24874486,0.934540262
2020/8/6 4:33:15,9.991681008,1.106183588
2020/8/6 4:34:58,12.06539228,1.181566283
2020/8/6 4:36:42,11.82875095,0.949415123
2020/8/6 4:38:26,19.05468357,1.083204496
2020/8/6 4:40:10,16.05684505,0.830321705
2020/8/6 4:41:53,13.41300081,1.158118735
2020/8/6 4:43:37,9.415087475,0.83850269
2020/8/6 4:45:21,15.56482582,0.949170039
2020/8/6 4:47:05,9.970743219,1.017002337
2020/8/6 4:48:48,8.276051588,0.905431057
2020/8/6 4:50:32,16.41276702,1.05970773
2020/8/6 4:52:16,13.73716944,1.021771491
2020/8/6 4:54:00,15.48594744,1.086874096
2020/8/6 4:55:43,13.61596302,0.941655746
2020/8/6 4:57:27,15.16607521,1.018405556
2020/8/6 4:59:11,10.57771875,1.12487416
2020/8/6 5:00:55,9.362702757,1.124278538
2020/8/6 5:02:39,14.44428907,1.08569599
2020/8/6 5:04:22,9.922804263,1.016774356
2020/8/6 5:06:06,10.1973803,1.06930444
2020/8/6 5:07:50,10.83191239,0.834752116
2020/8/6 5:09:34,12.18292693,0.98852688
2020/8/6 5:11:17,11.00000204,1.1440574
2020/8/6 5:13:01,7.868154586,1.042945929
2020/8/6 5:14:45,9.99272403,1.176673242
2020/8/6 5:16:29,5.183502449,0.904871409
2020/8/6 5:18:12,13.65911673,0.838520721
2020/8/6 5:19:56,6.9065537,1.050645374
2020/8/6 5:21:40,8.328490854,0.836370372
2020/8/6 5:23:24,11.72667642,1.112854145
2020/8/6 5:25:07,9.279674891,0.902696963
2020/8/6 5:26:51,16.0552491,1.015500743
2020/8/6 5:28:35,7.475151193,1.124550816
2020/8/6 5:30:19,12.08208282,1.115214147
2020/8/6 5:32:02,11.08999831,0.998390011
2020/8/6 5:33:46,7.630207727,1.190338565
2020/8/6 5:35:30,12.63070127,0.999053263
2020/8/6 5:37:14,10.47237375,0.911516567
2020/8/6 5:38:58,13.22830105,0.920972498
2020/8/6 5:40:41,13.30915059,1.09745709
2020/8/6 5:42:25,17.2538637,0.974842816
2020/8/6 5:44:09,14.69908338,0.967515394
2020/8/6 5:45:53,9.507140666,0.808194638
2020/8/6 5:47:36,9.821595296,0.922111264
2020/8/6 5:49:20,13.76363534,1.144153232
2020/8/6 5:51:04,12.35526563,1.121401799
2020/8/6 5:52:48,12.23459821,1.098604344
2020/8/6 5:54:31,5.387993123,0.809251355
2020/8/6 5:56:15,10.09048611,0.810796117
2020/8/6 5:57:59,7.873937746,0.924585984
2020/8/6 5:59:43,10.85235022,0.989781309
2020/8/6 6:01:26,9.64266833,1.163896507
2020/8/6 6:03:10,12.59221362,0.953851926
2020/8/6 6:04:54,10.73792045,0.915410001
2020/8/6 6:06:38,12.06988728,1.028461187
2020/8/6 6:08:22,8.236349529,1.16587772
2020/8/6 6:10:05,6.727054472,1.095455485
2020/8/6 6:11:49,8.255130704,1.142666513
2020/8/6 6:13:33,9.359222316,0.872879058
2020/8/6 6:15:17,10.47287685,0.850265778
2020/8/6 6:17:00,16.03863794,1.017628453
2020/8/6 6:18:44,9.059397459,1.07894833
2020/8/6 6:20:28,6.243977091,1.181995219
2020/8/6 6:22:12,7.999712234,0.948613763
2020/8/6 6:23:55,7.572934284,0.938622741
2020/8/6 6:25:39,10.33446729,1.006341719
2020/8/6 6:27:23,4.194185299,1.073975175
2020/8/6 6:29:07,8.933185325,1.026409511
2020/8/6 6:30:50,9.140028155,1.089212277
2020/8/6 6:32:34,9.294463647,0.952125975
2020/8/6 6:34:18,6.73370366,1.144879052
2020/8/6 6:36:02,7.739953798,0.873190237
2020/8/6 6:37:45,4.109955555,0.926361857
2020/8/6 6:39:29,6.830966403,1.109471066
2020/8/6 6:41:13,6.611514092,0.934268902
2020/8/6 6:42:57,9.417821954,1.067261841
2020/8/6 6:44:41,4.631114682,0.915119044
2020/8/6 6:46:24,10.37367926,0.874841737
2020/8/6 6:48:08,12.44441022,0.920293026
2020/8/6 6:49:52,1.68233755,1.154797319
2020/8/6 6:51:36,9.102884898,0.984353251
2020/8/6 6:53:19,9.787144462,0.890166061
2020/8/6 6:55:03,5.77693192,0.928575436
2020/8/6 6:56:47,6.430776481,0.801108383
2020/8/6 6:58:31,7.157840587,1.102323315
2020/8/6 7:00:14,6.597556603,0.890270981
2020/8/6 7:01:58,6.498908709,1.039168416
2020/8/6 7:03:42,2.333540828,0.810043815
2020/8/6 7:05:26,10.75475249,1.133799373
2020/8/6 7:07:09,10.47343458,0.874977901
2020/8/6 7:08:53,4.731936867,0.801907351
2020/8/6 7:10:37,2.71085159,0.920475123
2020/8/6 7:12:21,8.612072317,1.168194848
2020/8/6 7:14:05,5.260939028,0.905045687
2020/8/6 7:15:48,7.354273608,1.001391535
2020/8/6 7:17:32,5.911239617,0.962891938
2020/8/6 7:19:16,8.885364925,0.917699703
2020/8/6 7:21:00,8.837246276,1.170941431
2020/8/6 7:22:43,4.519196405,1.115597963
2020/8/6 7:24:27,2.489638877,1.104765326
2020/8/6 7:26:11,1.835423074,1.01044285
2020/8/6 7:27:55,8.360661886,1.129944669
2020/8/6 7:29:38,2.909021878,0.983371463
2020/8/6 7:31:22,4.902029193,0.98607582
2020/8/6 7:33:06,4.581229546,0.997509625
2020/8/6 7:34:50,6.160989892,0.89476409
2020/8/6 7:36:33,0.459210921,1.169460744
2020/8/6 7:38:17,6.784594659,0.90350027
2020/8/6 7:40:01,7.741001784,0.8792638
2020/8/6 7:41:45,6.386537274,0.897500717
2020/8/6 7:43:28,5.1414382,1.126940847
2020/8/6 7:45:12,6.320017063,1.107418255
2020/8/6 7:46:56,7.179580138,0.970842723
2020/8/6 7:48:40,-2.37979761,0.805512762
2020/8/6 7:50:24,11.76218229,1.190294013
2020/8/6 7:52:07,7.022125102,0.853012391
2020/8/6 7:53:51,3.852963921,1.140569071
2020/8/6 7:55:35,4.59662833,1.112689235
2020/8/6 7:57:19,7.210976098,1.175230313
2020/8/6 7:59:02,5.342673833,1.109359416
2020/8/6 8:00:46,-0.438851467,0.932548636
2020/8/6 8:02:30,11.80988681,0.892765617
2020/8/6 8:04:14,5.24899094,0.951076328
2020/8/6 8:05:57,8.606342268,0.881234868
2020/8/6 8:07:41,3.435900275,1.087829899
2020/8/6 8:09:25,10.08842882,1.130607453
2020/8/6 8:11:09,6.306606183,1.058575557
2020/8/6 8:12:52,7.243420917,0.874437093
2020/8/6 8:14:36,2.251487442,0.814953884
2020/8/6 8:16:20,8.992092116,1.032160507
2020/8/6 8:18:04,7.40057654,0.985069242
2020/8/6 8:19:48,9.210189897,0.879881571
2020/8/6 8:21:31,3.394987084,0.947233561
2020/8/6 8:23:15,3.811842139,1.016586502
2020/8/6 8:24:59,12.14342804,1.053166845
2020/8/6 8:26:43,2.029470938,0.990657511
2020/8/6 8:28:26,4.780600825,1.188557129
2020/8/6 8:30:10,8.579151394,0.81849056
2020/8/6 8:31:54,5.442779995,1.063283165
2020/8/6 8:33:38,6.880698621,1.163823161
2020/8/6 8:35:21,3.916831735,0.894625684
2020/8/6 8:37:05,6.209800273,0.885482875
2020/8/6 8:38:49,1.165621928,1.104893123
2020/8/6 8:40:33,10.04628377,0.994549518
2020/8/6 8:42:16,4.705211244,1.196871003
2020/8/6 8:44:00,3.008105598,1.035649448
2020/8/6 8:45:44,7.037853987,1.169376773
2020/8/6 8:47:28,3.647739873,0.804884208
2020/8/6 8:49:11,1.019450283,0.861815848
2020/8/6 8:50:55,0.975533359,1.073767618
2020/8/6 8:52:39,7.091600718,0.966586548
2020/8/6 8:54:23,4.527292766,1.134385828
2020/8/6 8:56:07,4.601777631,0.971559237
2020/8/6 8:57:50,8.234121079,1.085198679
2020/8/6 8:59:34,1.619558161,1.026464007
2020/8/6 9:01:18,2.808287025,0.847961427
2020/8/6 9:03:02,3.847104258,1.087180483
2020/8/6 9:04:45,5.287360237,1.082548721
2020/8/6 9:06:29,4.881490695,0.84628726
2020/8/6 9:08:13,4.152180007,1.024764583
2020/8/6 9:09:57,4.833934767,0.934260007
2020/8/6 9:11:40,4.704005026,0.983539913
2020/8/6 9:13:24,2.875347446,0.969103477
2020/8/6 9:15:08,2.6045524,0.841909762
2020/8/6 9:16:52,5.877580057,0.863209195
2020/8/6 9:18:35,2.392911825,0.834723446
2020/8/6 9:20:19,1.606341211,0.876978805
2020/8/6 9:22:03,4.155401071,1.140977755
2020/8/6 9:23:47,4.634265372,0.80980906
2020/8/6 9:25:31,11.89353986,0.9726469
2020/8/6 9:27:14,3.026482162,1.120374555
2020/8/6 9:28:58,7.988685548,0.840103282
2020/8/6 9:30:42,7.419891347,0.891085436
2020/8/6 9:32:26,1.632012613,1.090975883
2020/8/6 9:34:09,7.540221035,1.059020973
2020/8/6 9:35:53,1.691523373,1.025209535
2020/8/6 9:37:37,-2.710564834,0.868656327
2020/8/6 9:39:21,7.110775017,1.117812405
2020/8/6 9:41:04,0.050081574,0.856565645
2020/8/6 9:42:48,6.697559998,0.853919158
2020/8/6 9:44:32,3.320787465,1.118014018
2020/8/6 9:46:16,10.38058996,0.947689331
2020/8/6 9:47:59,8.637630416,0.925046846
2020/8/6 9:49:43,4.103149818,0.911468821
2020/8/6 9:51:27,3.432032665,0.929988843
2020/8/6 9:53:11,1.886577472,0.93623504
2020/8/6 9:54:54,4.240324307,1.078547077
2020/8/6 9:56:38,4.757318772,0.89610488
2020/8/6 9:58:22,4.54060017,0.930130581
2020/8/6 10:00:06,6.142082141,1.110484603
2020/8/6 10:01:50,7.445810573,1.165260229
2020/8/6 10:03:33,6.798461971,1.045134388
2020/8/6 10:05:17,3.497287424,0.842047292
2020/8/6 10:07:01,1.517524286,1.016633864
2020/8/6 10:08:45,9.966623299,1.05111155
2020/8/6 10:10:28,3.84774919,0.925621079
2020/8/6 10:12:12,4.003215064,1.131200149
2020/8/6 10:13:56,4.441447159,1.112831524
2020/8/6 10:15:40,0.521635557,1.030122683
2020/8/6 10:17:23,4.66365075,0.858006236
2020/8/6 10:19:07,4.706222674,1.078952586
2020/8/6 10:20:51,8.05476032,1.158139466
2020/8/6 10:22:35,8.338419091,0.900040444
2020/8/6 10:24:18,6.304578196,1.183474358
2020/8/6 10:26:02,9.139872767,1.108520959
2020/8/6 10:27:46,7.416117311,0.92012863
2020/8/6 10:29:30,6.40189152,1.04672845
2020/8/6 10:31:13,6.98524663,0.923139173
2020/8/6 10:32:57,5.984822499,0.83978715
2020/8/6 10:34:41,5.427339504,1.129659468
2020/8/6 10:36:25,5.864564163,1.066322814
2020/8/6 10:38:09,3.340366442,1.045600261
2020/8/6 10:39:52,7.623107252,0.856869152
2020/8/6 10:41:36,3.86052597,0.950950845
2020/8/6 10:43:20,9.423624993,1.150654432
2020/8/6 10:45:04,6.209896189,0.865321784
2020/8/6 10:46:47,7.166990375,0.819161155
2020/8/6 10:48:31,8.560928311,0.876460591
2020/8/6 10:50:15,9.070939109,0.900072003
2020/8/6 10:51:59,2.491354373,1.11345701
2020/8/6 10:53:42,6.645379437,1.059256588
2020/8/6 10:55:26,9.970115732,0.806937099
2020/8/6 10:57:10,2.299358272,0.806915861
2020/8/6 10:58:54,8.620207495,1.026758572
2020/8/6 11:00:37,0.75694259,1.053316977
2020/8/6 11:02:21,4.521947964,0.850168752
2020/8/6 11:04:05,7.771742379,1.044184861
2020/8/6 11:05:49,2.752621538,0.896140764
2020/8/6 11:07:33,4.833669406,0.934688537
2020/8/6 11:09:16,3.442634665,0.963532632
2020/8/6 11:11:00,12.87097037,0.846477918
2020/8/6 11:12:44,8.488146968,1.185237442
2020/8/6 11:14:28,9.766689204,1.189505781
2020/8/6 11:16:11,7.466588488,0.978000676
2020/8/6 11:17:55,7.144538813,0.902986591
2020/8/6 11:19:39,3.426040623,1.183437779
2020/8/6 11:21:23,7.470973004,1.127222959
2020/8/6 11:23:06,6.133406956,1.089691442
2020/8/6 11:24:50,11.0634142,0.984724715
2020/8/6 11:26:34,11.98505086,0.964231481
2020/8/6 11:28:18,13.0339118,1.111739709
2020/8/6 11:30:01,11.26457295,1.007845471
2020/8/6 11:31:45,6.983991297,1.064232856
2020/8/6 11:33:29,5.505576003,1.026477193
2020/8/6 11:35:13,11.22683153,1.084874163
2020/8/6 11:36:56,10.06953989,0.837642002
2020/8/6 11:38:40,3.769093131,0.951048437
2020/8/6 11:40:24,10.21541165,0.866835675
2020/8/6 11:42:08,11.66697736,0.89681756
2020/8/6 11:43:52,9.474823149,0.880329711
2020/8/6 11:45:35,8.817673732,1.00132892
2020/8/6 11:47:19,7.024820486,0.807597195
2020/8/6 11:49:03,5.183218828,1.185587041
2020/8/6 11:50:47,11.99888243,1.007585531
2020/8/6 11:52:30,8.745902468,0.821028606
2020/8/6 11:54:14,9.048177456,1.072821536
2020/8/6 11:55:58,15.0221299,0.90755522
2020/8/6 11:57:42,11.95289866,0.842707037
2020/8/6 11:59:25,11.08732225,1.132121474
2020/8/6 12:01:09,10.47649029,0.879163041
2020/8/6 12:02:53,14.68573564,0.841901708
2020/8/6 12:04:37,15.35993652,0.822762581
2020/8/6 12:06:20,13.06505565,1.091423097
2020/8/6 12:08:04,12.09852283,1.062108499
2020/8/6 12:09:48,4.143268441,0.803279656
2020/8/6 12:11:32,10.87337473,0.888592216
2020/8/6 12:13:16,10.18690508,1.081872812
2020/8/6 12:14:59,10.93397111,0.860856342
2020/8/6 12:16:43,13.55598665,1.030700313
2020/8/6 12:18:27,2.582388303,0.885262587
2020/8/6 12:20:11,9.167872535,0.979693714
2020/8/6 12:21:54,11.75971118,1.146969225
2020/8/6 12:23:38,9.623434531,0.921038571
2020/8/6 12:25:22,6.846992668,1.074388956
2020/8/6 12:27:06,13.7780913,0.975312493
2020/8/6 12:28:49,12.07503963,0.838462102
2020/8/6 12:30:33,8.404049861,0.944253997
2020/8/6 12:32:17,12.3344548,1.136512027
2020/8/6 12:34:01,13.92708337,1.189218497
2020/8/6 12:35:44,11.55019415,1.138032668
2020/8/6 12:37:28,14.00765116,0.864891356
2020/8/6 12:39:12,11.91201205,0.938203719
2020/8/6 12:40:56,10.56243734,1.132475263
2020/8/6 12:42:39,8.340357369,1.021558374
2020/8/6 12:44:23,11.63090704,1.110474319
2020/8/6 12:46:07,12.54122842,1.111113307
2020/8/6 12:47:51,14.65505213,0.82843516
2020/8/6 12:49:35,11.75097389,0.936962626
2020/8/6 12:51:18,13.53680812,0.991608602
2020/8/6 12:53:02,9.338497281,1.178089889
2020/8/6 12:54:46,9.951709445,1.15929152
2020/8/6 12:56:30,12.03516886,0.969212793
2020/8/6 12:58:13,9.268652263,0.838266371
2020/8/6 12:59:57,14.95892804,0.961816915
2020/8/6 13:01:41,13.95265342,1.014361333
2020/8/6 13:03:25,13.46504382,1.161758877
2020/8/6 13:05:08,13.70836452,0.917951707
2020/8/6 13:06:52,18.8180654,0.923545658
2020/8/6 13:08:36,11.41099728,1.050873294
2020/8/6 13:10:20,6.275279387,1.002076622
2020/8/6 13:12:03,13.53886139,0.878347584
2020/8/6 13:13:47,12.84983791,0.8578909
2020/8/6 13:15:31,11.5090955,0.995798884
2020/8/6 13:17:15,10.18446983,1.111756383
2020/8/6 13:18:59,11.86198681,1.111532501
2020/8/6 13:20:42,13.78144247,1.190321475
2020/8/6 13:22:26,11.78611155,0.953087279
2020/8/6 13:24:10,20.5883068,0.956795731
2020/8/6 13:25:54,10.52505353,0.800727798
2020/8/6 13:27:37,11.08205963,1.131966946
2020/8/6 13:29:21,6.649608293,1.058651378
2020/8/6 13:31:05,14.32317768,1.107968847
2020/8/6 13:32:49,7.571947781,0.98824928
2020/8/6 13:34:32,12.05442225,1.168077395
2020/8/6 13:36:16,12.89655653,0.811645519
2020/8/6 13:38:00,11.64431816,0.846112473
2020/8/6 13:39:44,19.03919458,0.950406934
2020/8/6 13:41:27,16.8539636,0.834042363
2020/8/6 13:43:11,17.87551334,0.835155153
2020/8/6 13:44:55,11.31727616,1.026749072
2020/8/6 13:46:39,17.39584178,0.886448808
2020/8/6 13:48:22,15.54267608,1.050614084
2020/8/6 13:50:06,16.41258127,1.171759929
2020/8/6 13:51:50,17.22943666,1.129552884
2020/8/6 13:53:34,11.45664403,0.899372155
2020/8/6 13:55:18,12.95084181,0.83586517
2020/8/6 13:57:01,16.85148162,1.180076987
2020/8/6 13:58:45,6.335764135,1.197798373
2020/8/6 14:00:29,18.88055355,0.94979796
2020/8/6 14:02:13,16.03692479,0.984270904
2020/8/6 14:03:56,14.276379,0.858133465
2020/8/6 14:05:40,15.10997094,1.084072317
2020/8/6 14:07:24,11.39258606,0.968733443
2020/8/6 14:09:08,13.46548486,1.121206058
2020/8/6 14:10:51,17.84806262,1.030918685
2020/8/6 14:12:35,18.47213452,0.817113524
2020/8/6 14:14:19,22.69655708,0.933981816
2020/8/6 14:16:03,14.41487777,1.123438468
2020/8/6 14:17:46,12.6887037,1.075245553
2020/8/6 14:19:30,13.14830919,1.053012779
2020/8/6 14:21:14,11.66246555,1.069001857
2020/8/6 14:22:58,14.50753276,1.04201475
2020/8/6 14:24:42,15.91272036,1.056449731
2020/8/6 14:26:25,14.68413713,1.048168442
2020/8/6 14:28:09,18.09715517,1.013371176
2020/8/6 14:29:53,14.12562282,1.10309885
2020/8/6 14:31:37,13.80497418,0.947797025
2020/8/6 14:33:20,13.12147263,0.990095335
2020/8/6 14:35:04,9.984218299,0.960579823
2020/8/6 14:36:48,10.1945506,0.883684196
2020/8/6 14:38:32,11.37499635,0.928755585
2020/8/6 14:40:15,18.83025189,0.822006031
2020/8/6 14:41:59,17.62412411,0.930211054
2020/8/6 14:43:43,19.07448637,0.956233237
2020/8/6 14:45:27,10.9630828,0.837353639
2020/8/6 14:47:10,9.062837669,0.888182052
2020/8/6 14:48:54,12.99640511,0.899816699
2020/8/6 14:50:38,15.51075981,0.890988083
2020/8/6 14:52:22,16.48496768,0.940088681
2020/8/6 14:54:05,18.13727099,0.857950442
2020/8/6 14:55:49,15.84951393,1.092600543
2020/8/6 14:57:33,20.22686363,0.937061942
2020/8/6 14:59:17,14.3320841,0.848946094
2020/8/6 15:01:01,12.26056859,1.037439913
2020/8/6 15:02:44,9.954917968,0.87185927
2020/8/6 15:04:28,12.32928645,0.823222528
2020/8/6 15:06:12,15.71904441,0.865316857
2020/8/6 15:07:56,12.32188264,0.967997925
2020/8/6 15:09:39,17.79248764,1.077403589
2020/8/6 15:11:23,19.21232546,1.056600354
2020/8/6 15:13:07,7.858530561,0.802082392
2020/8/6 15:14:51,17.55026578,1.117316261
2020/8/6 15:16:34,8.228985071,0.934275111
2020/8/6 15:18:18,16.14085589,1.071886276
2020/8/6 15:20:02,18.59840761,0.813069269
2020/8/6 15:21:46,15.10468001,0.957515297
2020/8/6 15:23:29,11.05624164,0.807844201
2020/8/6 15:25:13,13.12309808,1.126538214
2020/8/6 15:26:57,14.07742658,0.874786872
2020/8/6 15:28:41,14.29749236,1.069819163
2020/8/6 15:30:24,14.21629668,0.910826465
2020/8/6 15:32:08,14.47500044,0.854140446
2020/8/6 15:33:52,15.42365621,1.172118136
2020/8/6 15:35:36,11.13497299,1.038009846
2020/8/6 15:37:20,14.01102807,1.156252419
2020/8/6 15:39:03,19.26718578,0.922639761
2020/8/6 15:40:47,13.53270744,1.131934133
2020/8/6 15:42:31,13.32830945,1.176672933
2020/8/6 15:44:15,17.86652237,0.958073531
2020/8/6 15:45:58,6.925434239,1.16165242
2020/8/6 15:47:42,18.11713346,0.934034297
2020/8/6 15:49:26,12.64625428,0.92984
2020/8/6 15:51:10,15.00168471,1.198293069
2020/8/6 15:52:53,14.76576934,1.180964179
2020/8/6 15:54:37,17.2700963,0.891447338
2020/8/6 15:56:21,13.60478252,1.134880811
2020/8/6 15:58:05,12.33736038,0.936983151
2020/8/6 15:59:48,18.22785044,1.19169735
2020/8/6 16:01:32,7.203679806,1.139927052
2020/8/6 16:03:16,14.3181135,1.161967721
